Velocity field t=5s			
x (m)	y (m)	u (m/s)	v (m/s)
4.65	0.86	1.6348183	-0.60513417
4.71	0.86	1.6846997	-0.62307218
4.77	0.86	1.6463499	-0.62001558
4.83	0.86	1.6388916	-0.64520552
4.89	0.86	1.6288331	-0.66810963
4.95	0.86	1.6207964	-0.72113064
5.01	0.86	1.6597349	-0.72765274
5.07	0.86	1.6181456	-0.75828441
5.13	0.86	1.6204855	-0.75455212
5.19	0.86	1.605899	-0.77855497
5.25	0.86	1.641453	-0.7710922
5.31	0.86	1.6368049	-0.76018494
5.37	0.86	1.6888249	-0.7429289
5.43	0.86	1.754068	-0.67580348
5.49	0.86	1.8365828	-0.75479528
5.55	0.86	1.8207305	-0.68599664
5.61	0.86	1.8616147	-0.68522834
5.67	0.86	1.8395611	-0.67064052
5.73	0.86	1.8205323	-0.65601355
5.79	0.86	1.8164234	-0.61367749
5.85	0.86	1.9199556	-0.67337693
0.09	0.9	0.10806834	-0.31255264
0.27	0.9	0.075559981	0.30039368
1.59	0.9	2.1127565	1.1526348
1.65	0.9	2.2383407	1.1656215
1.71	0.9	2.2020558	1.0921522
1.77	0.9	2.1737063	1.1602918
1.83	0.9	2.2604758	1.1091571
1.89	0.9	2.2038155	1.1103903
1.95	0.9	2.2149436	1.0951683
2.01	0.9	2.1880156	1.0912334
2.07	0.9	2.2304584	1.1163129
2.13	0.9	2.2854378	1.0530828
2.19	0.9	2.3172229	1.024457
2.25	0.9	2.3187116	1.0197522
2.31	0.9	2.3381102	0.9914168
2.37	0.9	2.3557875	0.96871258
2.43	0.9	2.3768903	0.9374935
2.49	0.9	2.3977727	0.91642162
2.55	0.9	2.4037387	0.88321753
2.61	0.9	2.4019702	0.85920029
2.67	0.9	2.4267765	0.86928204
2.73	0.9	1.2684662	0.50436285
2.79	0.9	0.26043725	0.28518654
2.85	0.9	-0.42409158	-0.085932829
2.91	0.9	-0.63042789	0.024987103
2.97	0.9	-0.49954694	-0.044854891
3.03	0.9	-0.55676364	0.025789032
3.09	0.9	-0.33375709	-0.20471555
3.15	0.9	-0.28389775	0.091740992
3.21	0.9	-0.40186296	0.049061994
3.27	0.9	-0.12242869	-0.1410131
3.33	0.9	-0.049162588	-0.077527908
3.39	0.9	0.024020112	0.20116053
3.45	0.9	0.17488622	0.26100309
3.51	0.9	0.57021579	0.13961006
3.57	0.9	0.69233189	0.14347949
3.63	0.9	0.62592063	0.21162746
3.69	0.9	0.77170399	0.18630562
3.75	0.9	0.86804856	0.17531836
3.81	0.9	0.98380932	0.23059828
3.87	0.9	1.1497015	0.11293984
3.93	0.9	1.4360653	-0.091942927
3.99	0.9	1.4858202	-0.22006783
4.05	0.9	1.4969126	-0.37549507
4.11	0.9	1.5199993	-0.45645561
4.17	0.9	1.473979	-0.41703533
4.23	0.9	1.5529139	-0.39975749
4.29	0.9	1.6258345	-0.44302134
4.35	0.9	1.6281505	-0.46150884
4.41	0.9	1.6010065	-0.50961524
4.47	0.9	1.6170216	-0.51732768
4.53	0.9	1.6450939	-0.55961332
4.59	0.9	1.6597071	-0.55890768
4.65	0.9	1.6322625	-0.55497664
4.71	0.9	1.6520548	-0.56067235
4.77	0.9	1.7045138	-0.5920184
4.83	0.9	1.6616787	-0.6419329
4.89	0.9	1.6622615	-0.65202589
4.95	0.9	1.6722282	-0.699728
5.01	0.9	1.639291	-0.75461972
5.07	0.9	1.6768275	-0.76321624
5.13	0.9	1.5707021	-0.75952362
5.19	0.9	1.5976378	-0.78203095
5.25	0.9	1.661435	-0.76829536
5.31	0.9	1.6891482	-0.72120798
5.37	0.9	1.7992478	-0.68840425
5.43	0.9	1.7669735	-0.72854124
5.49	0.9	1.8095788	-0.6715597
5.55	0.9	1.8463497	-0.70434057
5.61	0.9	1.7938574	-0.60499654
5.67	0.9	1.864843	-0.621852
5.73	0.9	1.8326392	-0.59591565
5.79	0.9	1.8350077	-0.59271596
5.85	0.9	1.8745301	-0.69013403
0.09	0.94	0.11413973	-0.30120364
1.59	0.94	2.1973567	1.1582811
1.65	0.94	2.1590664	1.1504526
1.71	0.94	2.2382361	1.1139598
1.77	0.94	2.2058812	1.1085313
1.83	0.94	2.1463063	1.1514438
1.89	0.94	2.2723354	1.1303386
1.95	0.94	2.2395357	1.1326251
2.01	0.94	2.2173094	1.1116913
2.07	0.94	2.235437	1.1106066
2.13	0.94	2.2264312	1.1305625
2.19	0.94	2.2421372	1.0874358
2.25	0.94	2.30678	1.0479209
2.31	0.94	2.3359518	1.0176414
2.37	0.94	2.3460661	1.0122531
2.43	0.94	2.3577712	0.9663454
2.49	0.94	2.3685251	0.95497956
2.55	0.94	2.3781712	0.76465935
2.61	0.94	2.3813497	0.81873713
2.67	0.94	2.3171308	0.56711855
2.73	0.94	2.0804495	0.56952431
2.79	0.94	0.66735278	0.25282915
2.85	0.94	0.30450782	0.45870334
2.91	0.94	-0.21030508	0.085065149
2.97	0.94	-0.389907	-0.15635478
3.03	0.94	-0.12833538	-0.089326613
3.09	0.94	-0.45768586	-0.10850837
3.15	0.94	-0.25531197	-0.034427634
3.21	0.94	-0.036902938	-0.078036567
3.27	0.94	0.078204021	-0.14692037
3.33	0.94	0.03672783	0.02518038
3.39	0.94	0.15482414	0.10911537
3.45	0.94	0.43719368	0.14559899
3.51	0.94	0.65046137	0.10889789
3.57	0.94	0.69639103	0.15123409
3.63	0.94	0.76102028	0.17713947
3.69	0.94	0.81338282	0.16327779
3.75	0.94	0.928548	0.11303259
3.81	0.94	1.0658009	0.09379285
3.87	0.94	1.1044191	0.058003374
3.93	0.94	1.2036644	-0.052170947
3.99	0.94	1.304773	-0.14042587
4.05	0.94	1.405176	-0.22126709
4.11	0.94	1.4263532	-0.2615655
4.17	0.94	1.6023527	-0.30283443
4.23	0.94	1.6123866	-0.34813151
4.29	0.94	1.6056327	-0.37709475
4.35	0.94	1.5906279	-0.41487522
4.41	0.94	1.6167848	-0.4565629
4.47	0.94	1.6487695	-0.47270255
4.53	0.94	1.6341587	-0.50242788
4.59	0.94	1.6574432	-0.54109009
4.65	0.94	1.7027789	-0.5219595
4.71	0.94	1.6763174	-0.53480498
4.77	0.94	1.6961506	-0.54265463
4.83	0.94	1.7097837	-0.55391002
4.89	0.94	1.6888473	-0.65413395
4.95	0.94	1.6706634	-0.71715998
5.01	0.94	1.6956967	-0.7233946
5.07	0.94	1.6654566	-0.66733712
5.13	0.94	1.5916184	-0.82699359
5.19	0.94	1.6796414	-0.74269678
5.25	0.94	1.7155769	-0.73152552
5.31	0.94	1.7947594	-0.70259344
5.37	0.94	1.7724064	-0.68767693
5.43	0.94	1.7911082	-0.63193784
5.49	0.94	1.8100428	-0.61728028
5.55	0.94	1.8204241	-0.57987276
5.61	0.94	1.8278513	-0.6274993
5.67	0.94	1.8664604	-0.60384112
5.73	0.94	1.8669718	-0.62435404
5.79	0.94	1.8410858	-0.63849473
5.85	0.94	1.8291046	-0.70689114
0.03	0.98	-0.002459926	0.15040821
1.65	0.98	2.2007314	1.1991849
1.71	0.98	2.1724941	1.1865536
1.77	0.98	2.1926541	1.1433665
1.83	0.98	2.2154323	1.1313762
1.89	0.98	2.1679565	1.1221365
1.95	0.98	2.2092852	1.1011752
2.01	0.98	2.2574205	1.13759
2.07	0.98	2.20857	1.1481516
2.13	0.98	2.242844	1.1027881
2.19	0.98	2.2562845	1.1263989
2.25	0.98	2.0641374	0.75533298
2.31	0.98	2.2074056	0.78923444
2.37	0.98	2.2458531	0.89517438
2.43	0.98	2.3337426	1.0047595
2.49	0.98	2.2807465	0.55627038
2.55	0.98	2.3146592	0.63013458
2.61	0.98	2.2287907	0.32626822
2.67	0.98	2.1213001	0.20142547
2.73	0.98	2.2726301	0.32215138
2.79	0.98	0.79961062	-0.1470335
2.85	0.98	1.0122426	-0.000270334
2.91	0.98	0.34354122	0.066892834
2.97	0.98	0.13636418	0.16290811
3.03	0.98	0.13372827	0.082780329
3.09	0.98	0.11626022	0.019059433
3.15	0.98	0.15666226	-0.032302391
3.21	0.98	0.23307618	-0.081982255
3.27	0.98	0.0999502	0.01006036
3.33	0.98	0.27143913	0.035329637
3.39	0.98	0.42851132	0.15445711
3.45	0.98	0.52551017	0.042644041
3.51	0.98	0.64804438	0.17070723
3.57	0.98	0.73496113	0.16674745
3.63	0.98	0.80736099	0.13539211
3.69	0.98	0.85867348	0.19048517
3.75	0.98	0.92466274	0.17182377
3.81	0.98	1.0513772	0.11029092
3.87	0.98	1.144947	0.039684712
3.93	0.98	1.2071972	-0.009014469
3.99	0.98	1.3216968	-0.048533984
4.05	0.98	1.4248249	-0.17441061
4.11	0.98	1.4908594	-0.23414025
4.17	0.98	1.5329291	-0.25129357
4.23	0.98	1.5880249	-0.29602981
4.29	0.98	1.5693147	-0.35331337
4.35	0.98	1.5843291	-0.35628056
4.41	0.98	1.6156893	-0.36513652
4.47	0.98	1.6487351	-0.40453015
4.53	0.98	1.681251	-0.39694013
4.59	0.98	1.6939375	-0.45512116
4.65	0.98	1.6959679	-0.47000446
4.71	0.98	1.7146549	-0.49047168
4.77	0.98	1.7558123	-0.53137452
4.83	0.98	1.7207681	-0.63269731
4.89	0.98	1.730884	-0.68246209
4.95	0.98	1.7337949	-0.69726683
5.01	0.98	1.6759938	-0.66006029
5.07	0.98	1.6167866	-0.77632221
5.13	0.98	1.7035659	-0.75086167
5.19	0.98	1.7309766	-0.75550077
5.25	0.98	1.7662302	-0.67747342
5.31	0.98	1.7915254	-0.6096938
5.37	0.98	1.8264138	-0.59475905
5.43	0.98	1.8301958	-0.56418453
5.49	0.98	1.8589719	-0.60839882
5.55	0.98	1.8695838	-0.59679446
5.61	0.98	1.8828374	-0.60562603
5.67	0.98	1.826833	-0.63204923
5.73	0.98	1.8598932	-0.65324414
5.79	0.98	1.8847769	-0.58960222
5.85	0.98	1.871759	-0.64577453
0.03	1.02	0.005908899	-0.022233396
1.65	1.02	2.1727285	1.2919673
1.71	1.02	2.1382719	1.161261
1.77	1.02	2.1661453	1.217265
1.83	1.02	2.1381189	1.1800721
1.89	1.02	2.1531087	1.0931597
1.95	1.02	2.0759148	0.79829643
2.01	1.02	2.190746	1.1191983
2.07	1.02	2.2515152	1.1273996
2.13	1.02	2.1485313	1.0477204
2.19	1.02	2.1118542	0.82084155
2.25	1.02	2.0993558	0.80497728
2.31	1.02	2.0626463	0.60789551
2.37	1.02	1.8266159	-0.45996091
2.43	1.02	2.0757868	0.017532134
2.49	1.02	2.0168009	0.11211943
2.55	1.02	1.9804794	-0.21670432
2.61	1.02	1.9223469	-0.39142204
2.67	1.02	1.915948	-0.37797914
2.73	1.02	1.9621093	-0.4139767
2.79	1.02	1.7060345	-0.53116416
2.85	1.02	1.8957207	-0.48789887
2.91	1.02	1.1358699	-0.10836798
2.97	1.02	0.53756987	0.12968662
3.03	1.02	0.56579588	0.25354665
3.09	1.02	0.38840154	0.22555224
3.15	1.02	0.36890926	0.14309501
3.21	1.02	0.31251281	0.038613266
3.27	1.02	0.40626178	0.11039632
3.33	1.02	0.43983607	0.08635884
3.39	1.02	0.49805683	0.11045227
3.45	1.02	0.68383144	0.10053996
3.51	1.02	0.77770555	0.12920686
3.57	1.02	0.84496755	0.15302642
3.63	1.02	0.93283317	0.12910533
3.69	1.02	0.91957505	0.13416426
3.75	1.02	0.99639085	0.14740192
3.81	1.02	1.0394262	0.13681079
3.87	1.02	1.1125347	0.062787532
3.93	1.02	1.2500018	-0.005294622
3.99	1.02	1.3714155	-0.057922428
4.05	1.02	1.4542667	-0.11338943
4.11	1.02	1.4903292	-0.17204359
4.17	1.02	1.5385202	-0.19941038
4.23	1.02	1.570257	-0.26718133
4.29	1.02	1.6130551	-0.30645175
4.35	1.02	1.6708734	-0.33314892
4.41	1.02	1.7285101	-0.32420348
4.47	1.02	1.7677128	-0.34879503
4.53	1.02	1.7893089	-0.3949861
4.59	1.02	1.8271277	-0.4078809
4.65	1.02	1.7612134	-0.42021797
4.71	1.02	1.7657617	-0.5214463
4.77	1.02	1.7817754	-0.56630597
4.83	1.02	1.7692057	-0.57271541
4.89	1.02	1.6626954	-0.5372432
4.95	1.02	1.7130976	-0.62032902
5.01	1.02	1.6692146	-0.77633824
5.07	1.02	1.7162111	-0.69978334
5.13	1.02	1.7123173	-0.69979823
5.19	1.02	1.7689383	-0.60618671
5.25	1.02	1.8243929	-0.57638589
5.31	1.02	1.8590817	-0.53924388
5.37	1.02	1.8808398	-0.56566328
5.43	1.02	1.8704136	-0.57728972
5.49	1.02	1.8624463	-0.56535491
5.55	1.02	1.8186095	-0.60282681
5.61	1.02	1.8236498	-0.63624332
5.67	1.02	1.8594882	-0.59893711
5.73	1.02	1.8778893	-0.53718929
5.79	1.02	1.8702223	-0.51624939
5.85	1.02	1.8753811	-0.48775326
0.03	1.06	0.010569092	0.035242812
1.71	1.06	2.1499606	1.2928667
1.77	1.06	2.047692	1.1368359
1.83	1.06	2.1050054	1.0984835
1.89	1.06	2.0937596	1.1387572
1.95	1.06	2.1869514	1.1191083
2.01	1.06	1.9364649	0.61120771
2.07	1.06	1.927226	0.47520702
2.13	1.06	1.8671846	0.16939366
2.19	1.06	1.7512034	0.027012001
2.25	1.06	1.7252902	-0.35845528
2.31	1.06	1.7596995	-0.31682304
2.37	1.06	1.9662426	-0.020854968
2.43	1.06	1.9915998	-0.37559674
2.49	1.06	1.9256234	-0.40464077
2.55	1.06	1.9043349	-0.47812319
2.61	1.06	1.9916223	-0.51269126
2.67	1.06	1.9798882	-0.52022677
2.73	1.06	1.9431976	-0.48063755
2.79	1.06	1.9184076	-0.40150334
2.85	1.06	1.9196722	-0.4249561
2.91	1.06	1.7666478	-0.14215252
2.97	1.06	1.2786117	0.016054689
3.03	1.06	0.79021271	0.36861146
3.09	1.06	0.70117652	0.31044869
3.15	1.06	0.70690007	0.22683127
3.21	1.06	0.55162646	0.3591482
3.27	1.06	0.5662843	0.16931998
3.33	1.06	0.68445493	0.091035965
3.39	1.06	0.79350411	0.041724277
3.45	1.06	0.79763882	0.099702556
3.51	1.06	0.83395507	0.1621485
3.57	1.06	0.92249954	0.16976693
3.63	1.06	0.96697524	0.12882885
3.69	1.06	1.03483	0.12490405
3.75	1.06	1.0757328	0.12219647
3.81	1.06	1.116307	0.13020153
3.87	1.06	1.1322382	0.11899651
3.93	1.06	1.2166849	0.05299467
3.99	1.06	1.351654	-0.038263858
4.05	1.06	1.4467928	-0.12575888
4.11	1.06	1.4987515	-0.16316647
4.17	1.06	1.5668713	-0.19171835
4.23	1.06	1.6163463	-0.2142904
4.29	1.06	1.6379901	-0.24531377
4.35	1.06	1.6808892	-0.26465488
4.41	1.06	1.7278216	-0.28504978
4.47	1.06	1.75089	-0.30850444
4.53	1.06	1.7985881	-0.36620952
4.59	1.06	1.799439	-0.39531654
4.65	1.06	1.7797385	-0.4483986
4.71	1.06	1.7697741	-0.46703724
4.77	1.06	1.708006	-0.48578824
4.83	1.06	1.7484185	-0.47371089
4.89	1.06	1.768065	-0.61730193
4.95	1.06	1.7440469	-0.62958898
5.01	1.06	1.6950769	-0.6411168
5.07	1.06	1.7152754	-0.64819815
5.13	1.06	1.7989979	-0.56811601
5.19	1.06	1.8889747	-0.6003591
5.25	1.06	1.8801623	-0.57315009
5.31	1.06	1.8253212	-0.60233873
5.37	1.06	1.8638809	-0.54962209
5.43	1.06	1.840726	-0.53769358
5.49	1.06	1.8762915	-0.57794309
5.55	1.06	1.8687688	-0.57186221
5.61	1.06	1.836417	-0.5490476
5.67	1.06	1.8384567	-0.50298295
5.73	1.06	1.8168765	-0.48958626
5.79	1.06	1.8891343	-0.46851535
5.85	1.06	1.8790032	-0.32973198
1.83	1.1	1.8572208	0.62043031
1.89	1.1	1.8743828	0.43717919
1.95	1.1	1.8726318	0.005850324
2.01	1.1	1.786147	-0.044395659
2.07	1.1	1.6320604	-0.425922
2.13	1.1	1.5631751	-0.32868411
2.19	1.1	1.8219263	-0.27997123
2.25	1.1	1.6834745	-0.43721121
2.31	1.1	1.7893906	-0.4227814
2.37	1.1	1.776595	-0.40365792
2.43	1.1	1.8230298	-0.42662745
2.49	1.1	1.8393425	-0.49229443
2.55	1.1	1.9167195	-0.41422777
2.61	1.1	1.9766939	-0.35282253
2.67	1.1	1.9427741	-0.39485905
2.73	1.1	1.9110563	-0.36400108
2.79	1.1	1.9314552	-0.29748238
2.85	1.1	1.987004	-0.32267608
2.91	1.1	1.9651496	-0.36268573
2.97	1.1	2.0200163	-0.2919268
3.03	1.1	1.5947634	0.020399555
3.09	1.1	0.88321972	0.40542833
3.15	1.1	0.69829758	0.45446656
3.21	1.1	0.66030407	0.38708937
3.27	1.1	0.77421088	0.35634505
3.33	1.1	0.81874918	0.30839025
3.39	1.1	0.89461323	0.29546497
3.45	1.1	0.90014616	0.18202911
3.51	1.1	1.073519	0.17798892
3.57	1.1	1.0640333	0.19869394
3.63	1.1	1.0557084	0.20290918
3.69	1.1	1.115677	0.13602819
3.75	1.1	1.1662281	0.086307205
3.81	1.1	1.2238182	0.078920107
3.87	1.1	1.2676446	0.0722102
3.93	1.1	1.300165	0.049585926
3.99	1.1	1.4002758	-0.028284704
4.05	1.1	1.4780523	-0.088738337
4.11	1.1	1.5232741	-0.12255327
4.17	1.1	1.607944	-0.19091729
4.23	1.1	1.6662783	-0.22052936
4.29	1.1	1.7302471	-0.2523562
4.35	1.1	1.7691019	-0.28705262
4.41	1.1	1.7988122	-0.31569364
4.47	1.1	1.8244366	-0.31478716
4.53	1.1	1.8332713	-0.30845748
4.59	1.1	1.8301703	-0.31730182
4.65	1.1	1.8319079	-0.3581461
4.71	1.1	1.8661824	-0.37267928
4.77	1.1	1.8264444	-0.46184591
4.83	1.1	1.7962821	-0.55310323
4.89	1.1	1.7277966	-0.62716392
4.95	1.1	1.6587839	-0.66311421
5.01	1.1	1.6859152	-0.6678459
5.07	1.1	1.7689245	-0.58178039
5.13	1.1	1.8638866	-0.58208738
5.19	1.1	1.871139	-0.5727489
5.25	1.1	1.8639656	-0.51025242
5.31	1.1	1.8535684	-0.53623386
5.37	1.1	1.8287963	-0.53735035
5.43	1.1	1.8953497	-0.54659306
5.49	1.1	1.8339473	-0.58137135
5.55	1.1	1.7781734	-0.54834829
5.61	1.1	1.7944845	-0.48469904
5.67	1.1	1.8293843	-0.52309411
5.73	1.1	1.8805144	-0.46135353
5.79	1.1	1.928429	-0.42664711
5.85	1.1	1.9245027	-0.35405951
1.83	1.14	1.6094362	0.14237712
1.89	1.14	1.656757	0.16693
1.95	1.14	1.5824663	0.144846
2.01	1.14	1.5566361	0.16177242
2.07	1.14	1.6306257	-0.17863697
2.13	1.14	1.5558967	-0.41552838
2.19	1.14	1.6213914	-0.35386923
2.25	1.14	1.8089097	-0.24985391
2.31	1.14	1.8854447	-0.26129871
2.37	1.14	1.8926777	-0.3307305
2.43	1.14	1.9528539	-0.32016307
2.49	1.14	1.9299994	-0.29534266
2.55	1.14	1.970559	-0.34022445
2.61	1.14	1.9041576	-0.29291963
2.67	1.14	1.9125897	-0.25073579
2.73	1.14	1.9267762	-0.28050776
2.79	1.14	2.0159773	-0.27136107
2.85	1.14	2.0036	-0.29582315
2.91	1.14	1.9981989	-0.24823607
2.97	1.14	1.8891286	-0.21663313
3.03	1.14	1.7359943	0.029794914
3.09	1.14	1.5489963	0.20822127
3.15	1.14	1.1835328	0.48238413
3.21	1.14	0.99261563	0.4853766
3.27	1.14	0.84223152	0.599108
3.33	1.14	0.82229726	0.48420686
3.39	1.14	0.79711912	0.36576121
3.45	1.14	0.9414357	0.33654402
3.51	1.14	1.0800328	0.19503406
3.57	1.14	1.1040972	0.21794977
3.63	1.14	1.1731539	0.2433613
3.69	1.14	1.1754622	0.1925273
3.75	1.14	1.2599036	0.12051967
3.81	1.14	1.2930658	0.10891202
3.87	1.14	1.3360719	0.091092867
3.93	1.14	1.3707285	0.08887121
3.99	1.14	1.5273203	0.013105079
4.05	1.14	1.5408356	-0.042656517
4.11	1.14	1.6156382	-0.091280394
4.17	1.14	1.6746766	-0.10168125
4.23	1.14	1.7342734	-0.13898628
4.29	1.14	1.7644419	-0.16882651
4.35	1.14	1.8166149	-0.17832752
4.41	1.14	1.8238806	-0.22927863
4.47	1.14	1.8605882	-0.28319471
4.53	1.14	1.849655	-0.29491991
4.59	1.14	1.8947484	-0.3307071
4.65	1.14	1.8411287	-0.36803633
4.71	1.14	1.7087051	-0.5521934
4.77	1.14	1.71232	-0.54609602
4.83	1.14	1.6808075	-0.64674617
4.89	1.14	1.7144892	-0.59513116
4.95	1.14	1.6658202	-0.62247556
5.01	1.14	1.8174339	-0.60818828
5.07	1.14	1.8543491	-0.53078967
5.13	1.14	1.8602656	-0.47215093
5.19	1.14	1.8819776	-0.4670734
5.25	1.14	1.8759217	-0.51438743
5.31	1.14	1.8964363	-0.5004356
5.37	1.14	1.8101256	-0.51313525
5.43	1.14	1.7729554	-0.55924074
5.49	1.14	1.7939106	-0.5317785
5.55	1.14	1.8268232	-0.49571991
5.61	1.14	1.8836064	-0.44220713
5.67	1.14	1.8919702	-0.41735261
5.73	1.14	1.8867702	-0.37376133
5.79	1.14	1.8622772	-0.41955889
0.75	1.18	-2.95943E-05	0.009031989
1.95	1.18	1.5750646	0.10690699
2.01	1.18	1.656714	-0.036233568
2.07	1.18	1.7278026	-0.14545072
2.13	1.18	1.7796894	-0.21017757
2.19	1.18	1.6346611	-0.32616639
2.25	1.18	1.8766239	-0.22809155
2.31	1.18	1.8953628	-0.36405831
2.37	1.18	1.8299977	-0.2677559
2.43	1.18	1.9037363	-0.31643262
2.49	1.18	1.9932061	-0.36080419
2.55	1.18	1.8701877	-0.30554685
2.61	1.18	1.8890145	-0.2638906
2.67	1.18	1.9499634	-0.24802985
2.73	1.18	1.9352738	-0.25379626
2.79	1.18	1.8017201	-0.23701121
2.85	1.18	1.8656791	-0.18823048
2.91	1.18	1.8547436	-0.058603063
2.97	1.18	1.8598906	-0.14779368
3.03	1.18	1.8928016	-0.21830145
3.09	1.18	1.7936717	0.038981204
3.15	1.18	1.7677736	0.17725345
3.21	1.18	1.215751	0.37011239
3.27	1.18	0.81712727	0.73285725
3.33	1.18	0.91786587	0.72330192
3.39	1.18	0.88532459	0.53425754
3.45	1.18	0.93100398	0.44609709
3.51	1.18	1.1601837	0.39148139
3.57	1.18	1.1902509	0.24150562
3.63	1.18	1.2066214	0.2872304
3.69	1.18	1.2250701	0.27045152
3.75	1.18	1.3259413	0.18350824
3.81	1.18	1.4102347	0.13423192
3.87	1.18	1.4457304	0.12881376
3.93	1.18	1.4617977	0.10185462
3.99	1.18	1.5296134	0.031694266
4.05	1.18	1.6370598	0.019402266
4.11	1.18	1.6830898	-0.033551996
4.17	1.18	1.6818025	-0.081017337
4.23	1.18	1.7761912	-0.075067564
4.29	1.18	1.8268926	-0.10706134
4.35	1.18	1.8306703	-0.17965581
4.41	1.18	1.8302685	-0.23826467
4.47	1.18	1.8110443	-0.25866013
4.53	1.18	1.8334582	-0.2700545
4.59	1.18	1.8215871	-0.40707002
4.65	1.18	1.7206286	-0.52229903
4.71	1.18	1.6370827	-0.56556321
4.77	1.18	1.7343088	-0.59708336
4.83	1.18	1.635843	-0.64870298
4.89	1.18	1.6726069	-0.5759837
4.95	1.18	1.7984403	-0.55286481
5.01	1.18	1.8047302	-0.46476823
5.07	1.18	1.8567348	-0.46855739
5.13	1.18	1.8616438	-0.4559146
5.19	1.18	1.8647314	-0.45694722
5.25	1.18	1.8271236	-0.42538348
5.31	1.18	1.8132391	-0.4772419
5.37	1.18	1.7809825	-0.52204549
5.43	1.18	1.8695447	-0.52039383
5.49	1.18	1.8292109	-0.42943867
5.55	1.18	1.8450839	-0.40895998
5.61	1.18	1.8562201	-0.32297457
5.67	1.18	1.8495641	-0.31445108
5.73	1.18	1.9136705	-0.35694744
5.79	1.18	1.9407277	-0.36064609
0.75	1.22	-0.000116992	0.006127572
2.19	1.22	1.9428533	-0.31497375
2.25	1.22	1.9367594	-0.170246
2.31	1.22	1.8709625	-0.11402918
2.37	1.22	1.9301416	-0.19770929
2.43	1.22	2.0185178	-0.22325249
2.49	1.22	1.8193459	-0.21970125
2.55	1.22	1.9425855	-0.28541045
2.61	1.22	1.8185639	-0.23615106
2.67	1.22	1.9110158	-0.24182872
2.73	1.22	1.9576974	-0.080020932
2.79	1.22	1.9169111	-0.083275712
2.85	1.22	1.9335036	-0.14716639
2.91	1.22	2.0003178	-0.074292881
2.97	1.22	1.9174733	-0.11015095
3.03	1.22	1.9722173	-0.076640827
3.09	1.22	1.894275	0.058603412
3.15	1.22	1.8849698	0.13368771
3.21	1.22	1.5509183	0.35340699
3.27	1.22	1.0420816	0.65449894
3.33	1.22	0.92288347	0.8233202
3.39	1.22	0.98074838	0.72344288
3.45	1.22	0.96473303	0.59875729
3.51	1.22	1.2599312	0.41137389
3.57	1.22	1.2470778	0.34178649
3.63	1.22	1.3004402	0.23476977
3.69	1.22	1.2665362	0.24207555
3.75	1.22	1.3092684	0.23266743
3.81	1.22	1.3433873	0.14849651
3.87	1.22	1.3773731	0.12807699
3.93	1.22	1.4248499	0.10145768
3.99	1.22	1.5495291	0.053440052
4.05	1.22	1.6776709	0.046321835
4.11	1.22	1.7150086	0.002149228
4.17	1.22	1.7864904	-0.012740127
4.23	1.22	1.8002088	-0.089118607
4.29	1.22	1.8080327	-0.10200633
4.35	1.22	1.8467822	-0.10139619
4.41	1.22	1.8337518	-0.15464021
4.47	1.22	1.8747394	-0.21509231
4.53	1.22	1.7963	-0.34251808
4.59	1.22	1.692548	-0.48368257
4.65	1.22	1.6678435	-0.51307644
4.71	1.22	1.6304486	-0.60315132
4.77	1.22	1.6070587	-0.60812276
4.83	1.22	1.7077016	-0.50161227
4.89	1.22	1.793422	-0.41830402
4.95	1.22	1.8182108	-0.39511235
5.01	1.22	1.8293679	-0.43218595
5.07	1.22	1.7961111	-0.42990008
5.13	1.22	1.8293447	-0.39151763
5.19	1.22	1.8011682	-0.40713474
5.25	1.22	1.8549049	-0.37560415
5.31	1.22	1.8346039	-0.44566082
5.37	1.22	1.8298228	-0.44041515
5.43	1.22	1.7514412	-0.35320237
5.49	1.22	1.8541618	-0.27194998
5.55	1.22	1.8739073	-0.34545118
5.61	1.22	1.8883766	-0.32877331
5.67	1.22	1.8756658	-0.30565323
5.73	1.22	1.9223346	-0.28319151
5.79	1.22	1.9542211	-0.2610466
2.19	1.26	1.800847	-0.25323564
2.25	1.26	1.7815652	-0.21442356
2.31	1.26	1.5932212	-0.003324306
2.37	1.26	1.7149824	-0.17246809
2.43	1.26	1.7445103	-0.23460306
2.49	1.26	1.8385654	-0.27446728
2.55	1.26	1.8186264	0.22467188
2.61	1.26	1.7939427	0.14471001
2.67	1.26	1.783673	0.081119313
2.73	1.26	1.8984124	-0.009780907
2.79	1.26	1.8119085	-0.1349446
2.85	1.26	1.7703282	-0.25548834
2.91	1.26	1.7846776	-0.089450906
2.97	1.26	1.9488957	0.088840682
3.03	1.26	1.9153875	0.14992936
3.09	1.26	1.9154689	0.056033344
3.15	1.26	1.917485	0.054415998
3.21	1.26	1.4671476	0.37456192
3.27	1.26	0.88535287	0.66115761
3.33	1.26	0.84890586	0.75898675
3.39	1.26	1.0195967	0.78195876
3.45	1.26	1.056264	0.66723433
3.51	1.26	1.1820411	0.46625784
3.57	1.26	1.1941058	0.40337697
3.63	1.26	1.2713985	0.30096907
3.69	1.26	1.3637341	0.18282308
3.75	1.26	1.4089564	0.16697328
3.81	1.26	1.4277371	0.21029764
3.87	1.26	1.4898465	0.18332738
3.93	1.26	1.4395913	0.12003004
3.99	1.26	1.6175221	0.094227004
4.05	1.26	1.717763	0.05390702
4.11	1.26	1.7314916	0.028550158
